Time,NOx(GT),CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-10-11 23:00:00,531.0,2.7,1144.0,-200.0,13.4,1096.0,643.0,167.0,1394.0,1258.0,10.2,71.3,0.8859
2004-10-12 00:00:00,92.0,0.6,814.0,-200.0,1.9,574.0,1613.0,58.0,965.0,461.0,11.9,54.6,0.7589
2004-10-12 01:00:00,88.0,0.7,827.0,-200.0,2.7,636.0,1485.0,59.0,980.0,483.0,13.7,45.0,0.6991
2004-10-12 02:00:00,90.0,0.7,801.0,-200.0,2.7,633.0,1489.0,60.0,940.0,482.0,14.7,37.5,0.622
2004-10-12 03:00:00,-200.0,0.5,770.0,-200.0,2.2,600.0,2081.0,-200.0,901.0,416.0,13.8,36.8,0.5760000000000001
2004-10-12 04:00:00,42.0,-200.0,721.0,-200.0,0.7,470.0,2331.0,35.0,815.0,367.0,13.2,35.6,0.5375
2004-10-12 05:00:00,31.0,0.3,709.0,-200.0,0.5,437.0,2559.0,27.0,787.0,324.0,12.0,37.3,0.5239
2004-10-12 06:00:00,51.0,0.4,734.0,-200.0,0.8,478.0,2294.0,39.0,805.0,378.0,11.7,38.1,0.5223
2004-10-12 07:00:00,100.0,0.5,770.0,-200.0,1.4,533.0,2683.0,63.0,839.0,480.0,11.5,38.0,0.5159
2004-10-12 08:00:00,315.0,1.4,919.0,-200.0,5.6,795.0,2327.0,110.0,998.0,822.0,12.3,35.8,0.5086
2004-10-12 09:00:00,417.0,2.4,996.0,-200.0,10.6,998.0,2318.0,128.0,1136.0,1060.0,12.9,34.5,0.5102
2004-10-12 10:00:00,328.0,1.8,925.0,-200.0,7.2,866.0,2542.0,122.0,1013.0,916.0,14.4,30.2,0.4911
2004-10-12 11:00:00,304.0,1.5,883.0,-200.0,6.2,821.0,886.0,111.0,967.0,844.0,16.2,26.2,0.4789
2004-10-12 12:00:00,300.0,1.5,884.0,-200.0,6.2,822.0,909.0,110.0,968.0,807.0,17.1,23.5,0.45299999999999996
2004-10-12 13:00:00,306.0,1.8,920.0,-200.0,8.1,903.0,849.0,114.0,1011.0,853.0,18.1,21.3,0.4396
2004-10-12 14:00:00,342.0,2.1,941.0,-200.0,9.0,941.0,837.0,114.0,1036.0,884.0,18.8,20.0,0.4278
2004-10-12 15:00:00,324.0,1.7,934.0,-200.0,8.4,914.0,873.0,111.0,1016.0,834.0,18.1,20.8,0.4274
2004-10-12 16:00:00,327.0,2.3,929.0,-200.0,8.7,928.0,842.0,116.0,1001.0,893.0,17.6,19.9,0.3952
2004-10-12 17:00:00,404.0,2.9,972.0,-200.0,11.8,1043.0,764.0,148.0,1083.0,1037.0,16.0,20.8,0.3757
2004-10-12 18:00:00,575.0,4.0,1073.0,-200.0,16.5,1195.0,675.0,177.0,1249.0,1244.0,14.6,23.7,0.3903
2004-10-12 19:00:00,539.0,4.2,1050.0,-200.0,18.7,1260.0,662.0,164.0,1256.0,1269.0,13.7,22.9,0.3581
2004-10-12 20:00:00,460.0,3.5,980.0,-200.0,14.5,1132.0,742.0,151.0,1102.0,1125.0,12.8,21.7,0.3182
2004-10-12 21:00:00,386.0,2.6,872.0,-200.0,8.0,900.0,918.0,147.0,910.0,946.0,12.7,21.3,0.3119
2004-10-12 22:00:00,202.0,1.3,802.0,-200.0,4.6,743.0,1051.0,110.0,826.0,751.0,12.8,22.5,0.3309
2004-10-12 23:00:00,162.0,1.0,792.0,-200.0,3.4,674.0,1122.0,99.0,810.0,670.0,12.6,23.4,0.3408
2004-10-13 00:00:00,-200.0,-200.0,786.0,-200.0,2.2,600.0,1164.0,-200.0,1132.0,511.0,14.8,57.9,0.9662
2004-10-13 01:00:00,-200.0,-200.0,747.0,-200.0,1.5,543.0,1276.0,-200.0,1100.0,469.0,14.6,57.6,0.9517
2004-10-13 02:00:00,-200.0,-200.0,723.0,-200.0,0.9,485.0,1419.0,-200.0,1065.0,425.0,14.6,57.1,0.9428
2004-10-13 03:00:00,-200.0,-200.0,704.0,-200.0,0.5,444.0,1558.0,-200.0,1050.0,394.0,14.4,57.6,0.9416
2004-10-13 04:00:00,-200.0,-200.0,709.0,-200.0,0.6,449.0,1590.0,-200.0,1055.0,392.0,14.5,57.4,0.9413
2004-10-13 05:00:00,-200.0,-200.0,726.0,-200.0,0.7,466.0,1485.0,-200.0,1066.0,408.0,14.3,58.4,0.9501
2004-10-13 06:00:00,-200.0,-200.0,798.0,-200.0,2.2,599.0,1205.0,-200.0,1141.0,517.0,14.7,57.4,0.9564
2004-10-13 07:00:00,-200.0,-200.0,925.0,-200.0,5.8,800.0,908.0,-200.0,1272.0,750.0,14.3,58.1,0.9404
2004-10-13 08:00:00,-200.0,-200.0,906.0,-200.0,5.9,809.0,878.0,-200.0,1272.0,787.0,14.0,58.3,0.9294
2004-10-13 09:00:00,286.0,1.5,896.0,-200.0,5.9,809.0,882.0,78.0,1257.0,788.0,15.4,53.2,0.9246
2004-10-13 10:00:00,281.0,1.2,882.0,-200.0,5.3,776.0,932.0,72.0,1222.0,760.0,16.5,49.9,0.9289
2004-10-13 11:00:00,-200.0,-200.0,948.0,-200.0,6.9,853.0,859.0,-200.0,1283.0,839.0,17.4,47.6,0.9387
2004-10-13 12:00:00,-200.0,-200.0,945.0,-200.0,7.7,886.0,818.0,-200.0,1307.0,827.0,18.0,46.1,0.9401
2004-10-13 13:00:00,-200.0,-200.0,942.0,-200.0,7.3,871.0,832.0,-200.0,1314.0,765.0,17.9,46.5,0.9474
2004-10-13 14:00:00,-200.0,-200.0,943.0,-200.0,7.2,864.0,831.0,-200.0,1297.0,814.0,17.4,48.3,0.955
2004-10-13 15:00:00,-200.0,-200.0,894.0,-200.0,6.0,810.0,892.0,-200.0,1258.0,737.0,16.0,52.6,0.9489
2004-10-13 16:00:00,-200.0,-200.0,984.0,-200.0,8.3,910.0,795.0,-200.0,1348.0,875.0,15.3,58.7,1.0154
2004-10-13 17:00:00,-200.0,-200.0,1044.0,-200.0,11.2,1022.0,726.0,-200.0,1454.0,983.0,15.2,55.9,0.9572
2004-10-13 18:00:00,-200.0,-200.0,981.0,-200.0,10.1,983.0,759.0,-200.0,1370.0,942.0,14.8,56.3,0.9459
2004-10-13 19:00:00,-200.0,-200.0,1021.0,-200.0,10.6,1001.0,731.0,-200.0,1415.0,971.0,14.7,57.8,0.9626
2004-10-13 20:00:00,-200.0,-200.0,943.0,-200.0,7.2,867.0,834.0,-200.0,1314.0,891.0,14.8,57.3,0.9603
2004-10-13 21:00:00,-200.0,-200.0,863.0,-200.0,4.4,732.0,970.0,-200.0,1207.0,724.0,14.9,57.1,0.9581
2004-10-13 22:00:00,-200.0,-200.0,847.0,-200.0,3.8,698.0,1013.0,-200.0,1174.0,719.0,15.2,55.5,0.9521
2004-10-13 23:00:00,-200.0,-200.0,859.0,-200.0,3.8,698.0,1015.0,-200.0,1189.0,705.0,15.3,55.4,0.9564
2004-10-14 00:00:00,-200.0,-200.0,861.0,-200.0,4.0,712.0,1004.0,-200.0,1197.0,718.0,15.1,56.9,0.9673
2004-10-14 01:00:00,-200.0,-200.0,786.0,-200.0,2.2,602.0,1146.0,-200.0,1123.0,584.0,15.0,56.4,0.9554
2004-10-14 02:00:00,-200.0,-200.0,740.0,-200.0,1.1,506.0,1333.0,-200.0,1074.0,469.0,14.9,56.4,0.9474
2004-10-14 03:00:00,-200.0,-200.0,730.0,-200.0,0.8,483.0,1434.0,-200.0,1065.0,438.0,15.2,54.7,0.9394
2004-10-14 04:00:00,-200.0,-200.0,728.0,-200.0,0.8,475.0,1436.0,-200.0,1061.0,432.0,15.1,55.4,0.9439
2004-10-14 05:00:00,-200.0,-200.0,755.0,-200.0,1.2,517.0,1325.0,-200.0,1091.0,487.0,14.9,56.8,0.9541
2004-10-14 06:00:00,-200.0,-200.0,854.0,-200.0,3.2,663.0,1080.0,-200.0,1189.0,655.0,15.2,55.9,0.9589
2004-10-14 07:00:00,-200.0,-200.0,1079.0,-200.0,10.2,985.0,758.0,-200.0,1465.0,1009.0,15.3,56.3,0.9684
2004-10-14 08:00:00,-200.0,-200.0,1097.0,-200.0,13.6,1103.0,659.0,-200.0,1520.0,1113.0,15.6,55.4,0.9725
2004-10-14 09:00:00,-200.0,-200.0,1024.0,-200.0,9.9,976.0,747.0,-200.0,1386.0,1030.0,16.3,53.3,0.9809
2004-10-14 10:00:00,-200.0,-200.0,990.0,-200.0,9.1,942.0,776.0,-200.0,1359.0,986.0,20.4,42.2,0.9964
2004-10-14 11:00:00,-200.0,-200.0,1013.0,-200.0,8.0,901.0,788.0,-200.0,1369.0,975.0,21.9,39.4,1.0234
2004-10-14 12:00:00,-200.0,-200.0,1051.0,-200.0,9.7,968.0,746.0,-200.0,1442.0,984.0,21.5,41.2,1.0399
2004-10-14 13:00:00,-200.0,-200.0,1052.0,-200.0,9.7,966.0,726.0,-200.0,1446.0,982.0,22.2,41.4,1.097
2004-10-14 14:00:00,-200.0,-200.0,1141.0,-200.0,12.0,1049.0,675.0,-200.0,1530.0,1117.0,21.0,46.8,1.1508
2004-10-14 15:00:00,-200.0,-200.0,1130.0,-200.0,11.3,1024.0,679.0,-200.0,1537.0,1177.0,21.9,44.9,1.1635
2004-10-14 16:00:00,-200.0,-200.0,1099.0,-200.0,10.4,993.0,711.0,-200.0,1507.0,1129.0,21.5,46.7,1.1837
2004-10-14 17:00:00,-200.0,-200.0,1182.0,-200.0,12.4,1064.0,653.0,-200.0,1616.0,1217.0,19.7,56.6,1.2811
2004-10-14 18:00:00,-200.0,-200.0,1211.0,-200.0,14.6,1135.0,615.0,-200.0,1682.0,1234.0,18.8,60.8,1.3036
2004-10-14 19:00:00,-200.0,-200.0,1340.0,-200.0,21.0,1324.0,537.0,-200.0,1907.0,1412.0,19.3,59.6,1.3195
2004-10-14 20:00:00,-200.0,-200.0,1299.0,-200.0,17.9,1237.0,553.0,-200.0,1804.0,1350.0,17.6,69.2,1.3803
2004-10-14 21:00:00,-200.0,-200.0,1046.0,-200.0,7.3,872.0,769.0,-200.0,1479.0,968.0,16.4,77.1,1.4243
2004-10-14 22:00:00,-200.0,-200.0,949.0,-200.0,4.8,754.0,884.0,-200.0,1393.0,759.0,16.6,77.3,1.4491
2004-10-14 23:00:00,-200.0,-200.0,966.0,-200.0,4.8,756.0,908.0,-200.0,1363.0,741.0,15.9,78.1,1.4039
2004-10-15 00:00:00,-200.0,-200.0,1062.0,-200.0,7.7,887.0,770.0,-200.0,1473.0,866.0,15.1,82.3,1.4009
2004-10-15 01:00:00,-200.0,-200.0,934.0,-200.0,4.3,730.0,906.0,-200.0,1345.0,757.0,14.8,83.8,1.4005
2004-10-15 02:00:00,-200.0,-200.0,862.0,-200.0,3.0,649.0,1046.0,-200.0,1289.0,675.0,14.4,84.6,1.3794
2004-10-15 03:00:00,-200.0,-200.0,823.0,-200.0,2.1,590.0,1125.0,-200.0,1241.0,624.0,15.8,77.6,1.3792
2004-10-15 04:00:00,-200.0,-200.0,839.0,-200.0,2.3,604.0,1097.0,-200.0,1259.0,605.0,15.2,79.4,1.3605
2004-10-15 05:00:00,-200.0,-200.0,879.0,-200.0,3.5,681.0,992.0,-200.0,1312.0,703.0,14.8,81.9,1.3735
2004-10-15 06:00:00,-200.0,-200.0,1095.0,-200.0,10.0,977.0,725.0,-200.0,1562.0,998.0,14.6,82.9,1.3706
2004-10-15 07:00:00,-200.0,-200.0,1359.0,-200.0,20.5,1311.0,544.0,-200.0,1878.0,1311.0,14.8,80.4,1.3428
2004-10-15 08:00:00,-200.0,-200.0,1354.0,-200.0,22.2,1358.0,519.0,-200.0,1942.0,1403.0,15.6,77.1,1.3527
2004-10-15 09:00:00,-200.0,-200.0,1420.0,-200.0,24.1,1405.0,501.0,-200.0,1941.0,1573.0,17.3,70.9,1.3876
2004-10-15 10:00:00,-200.0,-200.0,1265.0,-200.0,17.4,1221.0,578.0,-200.0,1760.0,1354.0,22.2,51.3,1.3543
2004-10-15 11:00:00,-200.0,-200.0,1146.0,-200.0,14.2,1122.0,639.0,-200.0,1659.0,1131.0,24.4,43.9,1.3184
2004-10-15 12:00:00,-200.0,-200.0,1150.0,-200.0,15.0,1149.0,620.0,-200.0,1676.0,1113.0,22.7,47.6,1.2989
2004-10-15 13:00:00,-200.0,-200.0,1282.0,-200.0,18.3,1247.0,560.0,-200.0,1861.0,1258.0,20.5,61.5,1.4673
2004-10-15 14:00:00,-200.0,-200.0,1067.0,-200.0,13.0,1085.0,684.0,-200.0,1548.0,985.0,23.3,40.4,1.1421
2004-10-15 15:00:00,-200.0,-200.0,1185.0,-200.0,18.1,1243.0,603.0,-200.0,1689.0,1197.0,23.2,39.9,1.1172
2004-10-15 16:00:00,-200.0,-200.0,1312.0,-200.0,23.1,1381.0,540.0,-200.0,1881.0,1402.0,21.5,44.5,1.129
2004-10-15 17:00:00,-200.0,-200.0,1319.0,-200.0,24.9,1426.0,509.0,-200.0,1938.0,1491.0,20.9,48.5,1.1878
2004-10-15 18:00:00,-200.0,-200.0,1255.0,-200.0,21.7,1342.0,539.0,-200.0,1875.0,1396.0,19.8,53.1,1.216
2004-10-15 19:00:00,-200.0,-200.0,1123.0,-200.0,14.1,1119.0,648.0,-200.0,1593.0,1198.0,20.1,53.6,1.2477
2004-10-15 20:00:00,-200.0,-200.0,1126.0,-200.0,11.9,1045.0,689.0,-200.0,1523.0,1166.0,19.6,56.0,1.2623
2004-10-15 21:00:00,-200.0,-200.0,924.0,-200.0,5.1,766.0,902.0,-200.0,1357.0,752.0,18.6,60.4,1.2817
2004-10-15 22:00:00,-200.0,-200.0,982.0,-200.0,6.8,849.0,853.0,-200.0,1390.0,717.0,14.5,78.3,1.288
2004-10-15 23:00:00,-200.0,-200.0,936.0,-200.0,4.8,756.0,939.0,-200.0,1311.0,693.0,16.3,70.5,1.2921
2004-10-16 00:00:00,-200.0,-200.0,1069.0,-200.0,7.2,865.0,825.0,-200.0,1394.0,816.0,14.1,83.8,1.3459999999999999
2004-10-16 01:00:00,-200.0,-200.0,967.0,-200.0,5.4,785.0,879.0,-200.0,1326.0,766.0,14.5,81.3,1.3399
2004-10-16 02:00:00,-200.0,-200.0,869.0,-200.0,3.0,649.0,1033.0,-200.0,1249.0,631.0,14.7,80.7,1.3414
2004-10-16 03:00:00,-200.0,-200.0,916.0,-200.0,3.7,692.0,986.0,-200.0,1287.0,683.0,14.5,82.1,1.3493
2004-10-16 04:00:00,-200.0,-200.0,886.0,-200.0,3.6,686.0,970.0,-200.0,1278.0,654.0,15.0,78.4,1.3333
2004-10-16 05:00:00,-200.0,-200.0,926.0,-200.0,4.7,747.0,902.0,-200.0,1325.0,759.0,14.5,80.5,1.3221
2004-10-16 06:00:00,-200.0,-200.0,971.0,-200.0,6.9,851.0,808.0,-200.0,1389.0,876.0,14.6,79.0,1.3082
2004-10-16 07:00:00,-200.0,-200.0,1029.0,-200.0,7.7,886.0,807.0,-200.0,1446.0,926.0,15.0,74.8,1.2672
2004-10-16 08:00:00,-200.0,-200.0,1124.0,-200.0,12.2,1057.0,667.0,-200.0,1569.0,1091.0,15.9,70.4,1.2658
2004-10-16 09:00:00,-200.0,-200.0,1063.0,-200.0,9.6,964.0,729.0,-200.0,1454.0,1045.0,17.4,62.3,1.2282
2004-10-16 10:00:00,-200.0,-200.0,1028.0,-200.0,9.6,961.0,756.0,-200.0,1413.0,928.0,21.3,42.9,1.0727
2004-10-16 11:00:00,-200.0,-200.0,944.0,-200.0,8.3,910.0,828.0,-200.0,1342.0,777.0,22.0,38.9,1.0154
2004-10-16 12:00:00,-200.0,-200.0,913.0,-200.0,7.0,857.0,892.0,-200.0,1275.0,640.0,20.3,41.3,0.9745
2004-10-16 13:00:00,-200.0,-200.0,966.0,-200.0,8.2,906.0,819.0,-200.0,1354.0,741.0,20.2,45.6,1.0663
2004-10-16 14:00:00,-200.0,-200.0,833.0,-200.0,4.5,737.0,1021.0,-200.0,1162.0,483.0,20.8,37.4,0.9107
2004-10-16 15:00:00,-200.0,-200.0,891.0,-200.0,5.5,789.0,960.0,-200.0,1234.0,522.0,21.6,35.9,0.9164
2004-10-16 16:00:00,-200.0,-200.0,995.0,-200.0,8.7,927.0,825.0,-200.0,1320.0,718.0,22.0,35.7,0.9329
2004-10-16 17:00:00,-200.0,-200.0,1038.0,-200.0,8.7,929.0,816.0,-200.0,1332.0,798.0,19.9,42.0,0.9665
2004-10-16 18:00:00,-200.0,-200.0,1146.0,-200.0,14.0,1118.0,695.0,-200.0,1534.0,1174.0,19.2,46.3,1.0158
2004-10-16 19:00:00,-200.0,-200.0,1059.0,-200.0,9.5,958.0,787.0,-200.0,1417.0,891.0,17.9,56.9,1.1545
2004-10-16 20:00:00,-200.0,-200.0,1065.0,-200.0,7.9,893.0,819.0,-200.0,1397.0,799.0,14.7,75.5,1.2554
2004-10-16 21:00:00,-200.0,-200.0,1013.0,-200.0,6.2,822.0,855.0,-200.0,1377.0,855.0,15.1,78.9,1.3409
2004-10-16 22:00:00,-200.0,-200.0,942.0,-200.0,4.0,712.0,979.0,-200.0,1303.0,734.0,17.2,66.7,1.2987
2004-10-16 23:00:00,-200.0,-200.0,925.0,-200.0,4.4,735.0,960.0,-200.0,1284.0,691.0,15.4,73.2,1.2755
2004-10-17 00:00:00,-200.0,-200.0,871.0,-200.0,2.6,628.0,1118.0,-200.0,1228.0,557.0,16.5,68.5,1.2753
2004-10-17 01:00:00,-200.0,-200.0,864.0,-200.0,2.7,633.0,1097.0,-200.0,1259.0,523.0,16.4,70.3,1.3031
2004-10-17 02:00:00,-200.0,-200.0,929.0,-200.0,3.8,698.0,991.0,-200.0,1307.0,610.0,15.4,78.1,1.3557
2004-10-17 03:00:00,-200.0,-200.0,912.0,-200.0,3.6,690.0,984.0,-200.0,1309.0,574.0,15.8,75.5,1.3436
2004-10-17 04:00:00,-200.0,-200.0,817.0,-200.0,2.2,602.0,1120.0,-200.0,1227.0,470.0,16.0,69.5,1.2549
2004-10-17 05:00:00,-200.0,-200.0,786.0,-200.0,1.7,558.0,1217.0,-200.0,1179.0,434.0,15.0,71.0,1.2032
2004-10-17 06:00:00,-200.0,-200.0,827.0,-200.0,2.1,595.0,1208.0,-200.0,1214.0,507.0,13.9,75.2,1.1884
2004-10-17 07:00:00,-200.0,-200.0,789.0,-200.0,2.3,604.0,1181.0,-200.0,1171.0,467.0,15.9,62.1,1.1103
2004-10-17 08:00:00,-200.0,-200.0,875.0,-200.0,4.8,754.0,961.0,-200.0,1296.0,591.0,15.9,61.0,1.0911
2004-10-17 09:00:00,-200.0,-200.0,959.0,-200.0,5.6,792.0,913.0,-200.0,1315.0,717.0,17.1,58.7,1.1332
2004-10-17 10:00:00,-200.0,-200.0,969.0,-200.0,6.8,850.0,846.0,-200.0,1351.0,774.0,19.2,51.9,1.1404
2004-10-17 11:00:00,-200.0,-200.0,947.0,-200.0,6.2,821.0,900.0,-200.0,1302.0,697.0,21.5,42.6,1.0798
2004-10-17 12:00:00,-200.0,-200.0,960.0,-200.0,6.8,848.0,866.0,-200.0,1305.0,701.0,21.6,39.9,1.0156
2004-10-17 13:00:00,-200.0,-200.0,1017.0,-200.0,11.1,1020.0,744.0,-200.0,1478.0,752.0,21.6,40.4,1.0309
2004-10-17 14:00:00,-200.0,-200.0,979.0,-200.0,12.2,1057.0,701.0,-200.0,1473.0,760.0,22.0,37.3,0.9768
2004-10-17 15:00:00,-200.0,-200.0,843.0,-200.0,4.7,748.0,999.0,-200.0,1179.0,505.0,22.1,35.2,0.9253
2004-10-17 16:00:00,-200.0,-200.0,877.0,-200.0,5.1,769.0,962.0,-200.0,1212.0,529.0,22.4,36.0,0.9621
2004-10-17 17:00:00,-200.0,-200.0,1053.0,-200.0,12.7,1072.0,733.0,-200.0,1495.0,832.0,20.9,40.3,0.9866
2004-10-17 18:00:00,-200.0,-200.0,1047.0,-200.0,11.6,1037.0,749.0,-200.0,1429.0,904.0,19.8,41.5,0.9489
2004-10-17 19:00:00,-200.0,-200.0,1105.0,-200.0,12.7,1074.0,712.0,-200.0,1457.0,1050.0,18.2,46.0,0.9538
2004-10-17 20:00:00,-200.0,-200.0,1008.0,-200.0,9.7,968.0,783.0,-200.0,1348.0,1000.0,17.3,50.3,0.9837
2004-10-17 21:00:00,-200.0,-200.0,975.0,-200.0,7.8,891.0,814.0,-200.0,1361.0,911.0,15.8,57.6,1.0271
2004-10-17 22:00:00,-200.0,-200.0,954.0,-200.0,6.8,850.0,840.0,-200.0,1321.0,858.0,15.5,59.7,1.0413
2004-10-17 23:00:00,-200.0,-200.0,987.0,-200.0,8.1,904.0,808.0,-200.0,1344.0,903.0,15.5,60.6,1.0574
2004-10-18 00:00:00,-200.0,-200.0,880.0,-200.0,5.4,784.0,922.0,-200.0,1252.0,781.0,15.8,59.9,1.0676
2004-10-18 01:00:00,-200.0,-200.0,856.0,-200.0,4.4,732.0,988.0,-200.0,1247.0,714.0,14.8,64.3,1.073
2004-10-18 02:00:00,-200.0,-200.0,788.0,-200.0,2.4,614.0,1116.0,-200.0,1177.0,625.0,14.8,64.7,1.0788
2004-10-18 03:00:00,-200.0,-200.0,760.0,-200.0,1.6,555.0,1226.0,-200.0,1158.0,568.0,13.8,67.6,1.0581
2004-10-18 04:00:00,-200.0,-200.0,777.0,-200.0,1.8,570.0,1191.0,-200.0,1167.0,616.0,14.5,65.0,1.0672
2004-10-18 05:00:00,-200.0,-200.0,825.0,-200.0,3.1,661.0,1074.0,-200.0,1207.0,710.0,14.0,67.4,1.0703
2004-10-18 06:00:00,-200.0,-200.0,1011.0,-200.0,9.2,947.0,759.0,-200.0,1425.0,953.0,12.6,73.6,1.0699
2004-10-18 07:00:00,-200.0,-200.0,1237.0,-200.0,20.8,1319.0,576.0,-200.0,1741.0,1271.0,13.3,70.4,1.0711
2004-10-18 08:00:00,-200.0,-200.0,1298.0,-200.0,26.8,1473.0,514.0,-200.0,1884.0,1447.0,14.4,65.8,1.0773
2004-10-18 09:00:00,-200.0,-200.0,1153.0,-200.0,17.7,1230.0,616.0,-200.0,1565.0,1296.0,16.8,57.8,1.0947
2004-10-18 10:00:00,-200.0,-200.0,1101.0,-200.0,14.2,1124.0,646.0,-200.0,1521.0,1217.0,19.7,49.3,1.1199
2004-10-18 11:00:00,-200.0,-200.0,1215.0,-200.0,16.8,1203.0,599.0,-200.0,1664.0,1341.0,21.1,47.2,1.1659
2004-10-18 12:00:00,-200.0,-200.0,1163.0,-200.0,16.0,1179.0,608.0,-200.0,1641.0,1180.0,22.2,43.2,1.1427
2004-10-18 13:00:00,-200.0,-200.0,1285.0,-200.0,19.9,1293.0,549.0,-200.0,1797.0,1365.0,21.4,47.2,1.1927
2004-10-18 14:00:00,-200.0,-200.0,1288.0,-200.0,18.5,1253.0,537.0,-200.0,1763.0,1410.0,19.9,55.4,1.2702
2004-10-18 15:00:00,-200.0,-200.0,1362.0,-200.0,21.4,1334.0,512.0,-200.0,1862.0,1529.0,20.3,54.0,1.2744
2004-10-18 16:00:00,-200.0,-200.0,1405.0,-200.0,22.8,1372.0,497.0,-200.0,1883.0,1573.0,20.0,56.5,1.3051
2004-10-18 17:00:00,-200.0,-200.0,1610.0,-200.0,36.5,1697.0,407.0,-200.0,2287.0,1810.0,19.7,57.8,1.3138
2004-10-18 18:00:00,-200.0,-200.0,1612.0,-200.0,38.8,1745.0,398.0,-200.0,2357.0,1834.0,19.3,59.0,1.3077
2004-10-18 19:00:00,-200.0,-200.0,1520.0,-200.0,32.3,1604.0,436.0,-200.0,2161.0,1672.0,18.5,60.3,1.2706
2004-10-18 20:00:00,-200.0,-200.0,1489.0,-200.0,29.3,1534.0,444.0,-200.0,2080.0,1686.0,17.8,66.3,1.341
2004-10-18 21:00:00,-200.0,-200.0,1181.0,-200.0,14.2,1124.0,597.0,-200.0,1606.0,1302.0,17.6,65.9,1.3175
2004-10-18 22:00:00,-200.0,-200.0,995.0,-200.0,8.0,898.0,761.0,-200.0,1409.0,1023.0,17.5,63.5,1.2622
2004-10-18 23:00:00,-200.0,-200.0,998.0,-200.0,7.4,875.0,779.0,-200.0,1380.0,992.0,16.5,67.2,1.2491
2004-10-19 00:00:00,-200.0,-200.0,984.0,-200.0,7.2,864.0,788.0,-200.0,1371.0,960.0,16.2,69.1,1.2590000000000001
2004-10-19 01:00:00,-200.0,-200.0,1022.0,-200.0,8.0,898.0,746.0,-200.0,1414.0,955.0,14.9,74.7,1.2564
2004-10-19 02:00:00,-200.0,-200.0,951.0,-200.0,6.5,835.0,788.0,-200.0,1354.0,887.0,14.1,76.7,1.2273
2004-10-19 03:00:00,-200.0,-200.0,910.0,-200.0,5.2,773.0,842.0,-200.0,1303.0,851.0,14.0,76.6,1.2202
2004-10-19 04:00:00,-200.0,-200.0,932.0,-200.0,5.6,792.0,818.0,-200.0,1323.0,903.0,14.9,73.8,1.24
2004-10-19 05:00:00,-200.0,-200.0,974.0,-200.0,7.0,859.0,772.0,-200.0,1383.0,954.0,15.2,73.1,1.2570000000000001
2004-10-19 06:00:00,-200.0,-200.0,1117.0,-200.0,11.5,1031.0,669.0,-200.0,1528.0,1107.0,15.2,73.4,1.2626
2004-10-19 07:00:00,-200.0,-200.0,1367.0,-200.0,21.7,1343.0,517.0,-200.0,1852.0,1442.0,15.2,74.7,1.2824
2004-10-19 08:00:00,-200.0,-200.0,1583.0,-200.0,37.9,1726.0,404.0,-200.0,2316.0,1818.0,15.8,71.7,1.278
2004-10-19 09:00:00,-200.0,-200.0,1526.0,-200.0,30.1,1552.0,441.0,-200.0,2074.0,1802.0,16.6,68.4,1.2829
2004-10-19 10:00:00,-200.0,-200.0,1399.0,-200.0,24.5,1416.0,485.0,-200.0,1894.0,1671.0,17.6,64.9,1.2925
2004-10-19 11:00:00,-200.0,-200.0,1436.0,-200.0,25.2,1435.0,479.0,-200.0,1911.0,1710.0,18.3,63.8,1.331
2004-10-19 12:00:00,-200.0,-200.0,1455.0,-200.0,26.5,1468.0,474.0,-200.0,1945.0,1746.0,19.4,61.1,1.3652
2004-10-19 13:00:00,-200.0,-200.0,1311.0,-200.0,19.6,1286.0,544.0,-200.0,1760.0,1495.0,20.9,58.1,1.4193
2004-10-19 14:00:00,-200.0,-200.0,1174.0,-200.0,13.4,1097.0,640.0,-200.0,1596.0,1203.0,22.0,54.0,1.4114
2004-10-19 15:00:00,-200.0,-200.0,1242.0,-200.0,15.3,1158.0,602.0,-200.0,1682.0,1252.0,22.8,53.0,1.4482
2004-10-19 16:00:00,-200.0,-200.0,1267.0,-200.0,15.1,1151.0,593.0,-200.0,1671.0,1528.0,21.7,57.6,1.4756
2004-10-19 17:00:00,-200.0,-200.0,1401.0,-200.0,21.1,1326.0,530.0,-200.0,1887.0,1629.0,21.3,60.8,1.5205
2004-10-19 18:00:00,-200.0,-200.0,1428.0,-200.0,23.6,1393.0,490.0,-200.0,1976.0,1608.0,21.2,61.7,1.5309
2004-10-19 19:00:00,-200.0,-200.0,1478.0,-200.0,25.7,1447.0,474.0,-200.0,2017.0,1664.0,21.2,62.2,1.5473
2004-10-19 20:00:00,-200.0,-200.0,1518.0,-200.0,27.2,1483.0,454.0,-200.0,2098.0,1666.0,20.8,65.1,1.5782
2004-10-19 21:00:00,-200.0,-200.0,1468.0,-200.0,24.4,1415.0,470.0,-200.0,1985.0,1594.0,19.9,69.0,1.5877
2004-10-19 22:00:00,-200.0,-200.0,1369.0,-200.0,20.3,1305.0,513.0,-200.0,1851.0,1421.0,18.8,73.7,1.5785
2004-10-19 23:00:00,-200.0,-200.0,1244.0,-200.0,14.8,1141.0,571.0,-200.0,1671.0,1337.0,19.2,71.3,1.5723
